frame,enemy,state,archetype,x,z,dist
1035,2,windup,swarm,-15.17,12.76,1.13
1035,3,advance,bruiser,-10.56,7.64,6.96
1035,4,stalk,pouncer,-11.97,3.69,9.23
1036,1,recover,swarm,-15.83,11.46,0.56
1036,2,windup,swarm,-15.17,12.76,1.13
1036,3,advance,bruiser,-10.57,7.65,6.95
1036,4,stalk,pouncer,-11.98,3.69,9.22
1037,1,recover,swarm,-15.83,11.46,0.56
1037,2,strike,swarm,-15.17,12.76,1.13
1037,3,advance,bruiser,-10.63,7.69,6.88
1037,4,stalk,pouncer,-12.10,3.68,9.18
1038,1,recover,swarm,-15.83,11.46,0.56
1038,2,strike,swarm,-15.19,12.74,1.09
1038,3,advance,bruiser,-10.63,7.70,6.87
1038,4,stalk,pouncer,-12.11,3.68,9.18
1039,1,recover,swarm,-15.83,11.46,0.56
1039,2,strike,swarm,-15.36,12.59,0.87
1039,3,advance,bruiser,-10.68,7.74,6.81
1039,4,stalk,pouncer,-12.21,3.68,9.14
1040,1,recover,swarm,-15.83,11.46,0.56
1040,2,strike,swarm,-15.38,12.56,0.83
1040,3,advance,bruiser,-10.69,7.75,6.80
1040,4,stalk,pouncer,-12.23,3.68,9.13
1041,1,chase,swarm,-15.83,11.46,0.56
1041,2,strike,swarm,-15.56,12.44,0.62
1041,3,advance,bruiser,-10.74,7.78,6.74
1041,4,stalk,pouncer,-12.33,3.67,9.10
1042,1,windup,swarm,-15.83,11.46,0.56
1042,2,strike,swarm,-15.59,12.43,0.59
1042,3,advance,bruiser,-10.75,7.79,6.72
1042,4,stalk,pouncer,-12.34,3.67,9.09
1043,1,windup,swarm,-15.83,11.46,0.56
1043,2,strike,swarm,-15.91,12.38,0.39
1043,3,advance,bruiser,-10.82,7.85,6.63
1043,4,stalk,pouncer,-12.49,3.67,9.04
1044,1,windup,swarm,-15.83,11.46,0.56
1044,2,strike,swarm,-15.94,12.38,0.39
1044,3,advance,bruiser,-10.83,7.85,6.63
1044,4,stalk,pouncer,-12.50,3.67,9.03
1045,1,windup,swarm,-15.83,11.46,0.56
1045,2,strike,swarm,-16.19,12.40,0.45
1045,3,advance,bruiser,-10.88,7.90,6.55
1045,4,stalk,pouncer,-12.61,3.66,8.99
1046,1,windup,swarm,-15.83,11.46,0.56
1046,2,recover,swarm,-16.22,12.40,0.46
1046,3,advance,bruiser,-10.89,7.90,6.55
1046,4,stalk,pouncer,-12.63,3.66,8.99
1047,1,windup,swarm,-15.83,11.46,0.56
1047,2,recover,swarm,-16.22,12.40,0.46
1047,3,advance,bruiser,-10.94,7.94,6.48
1047,4,stalk,pouncer,-12.73,3.66,8.95
1048,1,windup,swarm,-15.83,11.46,0.56
1048,2,recover,swarm,-16.22,12.40,0.46
1048,3,advance,bruiser,-10.95,7.95,6.47
1048,4,stalk,pouncer,-12.74,3.66,8.95
1049,1,windup,swarm,-15.83,11.46,0.56
1049,2,recover,swarm,-16.22,12.40,0.46
1049,3,advance,bruiser,-11.27,8.21,6.06
1049,4,stalk,pouncer,-13.40,3.65,8.74
1050,1,strike,swarm,-15.83,11.46,0.56
1050,2,recover,swarm,-16.22,12.40,0.46
1050,3,advance,bruiser,-11.27,8.21,6.05
1050,4,stalk,pouncer,-13.41,3.65,8.73
1051,1,strike,swarm,-15.86,11.61,0.41
1051,2,recover,swarm,-16.22,12.40,0.46
1051,3,advance,bruiser,-11.31,8.24,6.01
1051,4,stalk,pouncer,-13.48,3.66,8.71
1052,1,strike,swarm,-15.84,11.64,0.39
1052,2,recover,swarm,-16.22,12.40,0.46
1052,3,advance,bruiser,-11.32,8.25,6.00
1052,4,stalk,pouncer,-13.50,3.66,8.70
1053,1,strike,swarm,-15.73,11.77,0.34
1053,2,recover,swarm,-16.22,12.40,0.46
1053,3,advance,bruiser,-11.35,8.28,5.95
1053,4,stalk,pouncer,-13.58,3.66,8.68
1054,1,strike,swarm,-15.71,11.79,0.36
1054,2,recover,swarm,-16.22,12.40,0.46
1054,3,advance,bruiser,-11.36,8.28,5.94
1054,4,stalk,pouncer,-13.59,3.66,8.68
1055,1,strike,swarm,-15.58,11.85,0.44
1055,2,recover,swarm,-16.22,12.40,0.46
1055,3,advance,bruiser,-11.39,8.31,5.90
1055,4,stalk,pouncer,-13.65,3.66,8.66
1056,1,strike,swarm,-15.56,11.88,0.46
1056,2,recover,swarm,-16.22,12.40,0.46
1056,3,advance,bruiser,-11.40,8.31,5.89
1056,4,stalk,pouncer,-13.67,3.66,8.65
1057,1,strike,swarm,-15.42,12.00,0.57
1057,2,recover,swarm,-16.22,12.40,0.46
1057,3,advance,bruiser,-11.44,8.35,5.84
1057,4,stalk,pouncer,-13.75,3.67,8.63
1058,1,strike,swarm,-15.40,12.03,0.60
1058,2,recover,swarm,-16.22,12.40,0.46
1058,3,advance,bruiser,-11.45,8.35,5.83
1058,4,stalk,pouncer,-13.77,3.67,8.62
1059,1,strike,swarm,-15.29,12.19,0.73
1059,2,recover,swarm,-16.22,12.40,0.46
1059,3,advance,bruiser,-11.49,8.39,5.77
1059,4,stalk,pouncer,-13.85,3.67,8.59
1060,1,strike,swarm,-15.27,12.22,0.75
1060,2,recover,swarm,-16.22,12.40,0.46
1060,3,advance,bruiser,-11.50,8.39,5.76
1060,4,stalk,pouncer,-13.87,3.67,8.59
1061,1,strike,swarm,-15.22,12.35,0.86
1061,2,recover,swarm,-16.22,12.40,0.46
1061,3,advance,bruiser,-11.53,8.42,5.72
1061,4,stalk,pouncer,-13.93,3.68,8.57
1062,1,strike,swarm,-15.21,12.38,0.88
1062,2,recover,swarm,-16.22,12.40,0.46
1062,3,advance,bruiser,-11.54,8.42,5.71
1062,4,stalk,pouncer,-13.95,3.68,8.57
1063,1,strike,swarm,-15.15,12.56,1.02
1063,2,recover,swarm,-16.22,12.40,0.46
1063,3,advance,bruiser,-11.58,8.46,5.66
1063,4,stalk,pouncer,-14.03,3.68,8.54
1064,1,recover,swarm,-15.15,12.59,1.04
1064,2,recover,swarm,-16.22,12.40,0.46
1064,3,advance,bruiser,-11.59,8.46,5.65
1064,4,stalk,pouncer,-14.05,3.69,8.54
1065,1,recover,swarm,-15.15,12.59,1.04
1065,2,recover,swarm,-16.22,12.40,0.46
1065,3,advance,bruiser,-11.62,8.49,5.60
1065,4,stalk,pouncer,-14.12,3.69,8.51
1066,1,recover,swarm,-15.15,12.59,1.04
1066,2,recover,swarm,-16.22,12.40,0.46
1066,3,advance,bruiser,-11.63,8.50,5.59
1066,4,stalk,pouncer,-14.14,3.69,8.51
1067,1,recover,swarm,-15.15,12.59,1.04
1067,2,recover,swarm,-16.22,12.40,0.46
1067,3,advance,bruiser,-11.67,8.53,5.54
1067,4,stalk,pouncer,-14.22,3.70,8.49
1068,1,recover,swarm,-15.15,12.59,1.04
1068,2,recover,swarm,-16.22,12.40,0.46
1068,3,advance,bruiser,-11.68,8.54,5.53
1068,4,stalk,pouncer,-14.23,3.70,8.48
1069,1,recover,swarm,-15.15,12.59,1.04
1069,2,recover,swarm,-16.22,12.40,0.46
1069,3,advance,bruiser,-11.72,8.57,5.48
1069,4,stalk,pouncer,-14.31,3.71,8.46
1070,1,recover,swarm,-15.15,12.59,1.04
1070,2,recover,swarm,-16.22,12.40,0.46
1070,3,advance,bruiser,-11.72,8.57,5.47
1070,4,stalk,pouncer,-14.33,3.71,8.45
1071,1,recover,swarm,-15.15,12.59,1.04
1071,2,recover,swarm,-16.22,12.40,0.46
1071,3,advance,bruiser,-11.76,8.60,5.43
1071,4,stalk,pouncer,-14.39,3.71,8.43
1072,1,recover,swarm,-15.15,12.59,1.04
1072,2,recover,swarm,-16.22,12.40,0.46
1072,3,advance,bruiser,-11.77,8.61,5.42
1072,4,stalk,pouncer,-14.41,3.72,8.43
1073,1,recover,swarm,-15.15,12.59,1.04
1073,2,recover,swarm,-16.22,12.40,0.46
1073,3,advance,bruiser,-11.81,8.64,5.36
1073,4,stalk,pouncer,-14.50,3.73,8.40
1074,1,recover,swarm,-15.15,12.59,1.04
1074,2,chase,swarm,-16.22,12.40,0.46
1074,3,advance,bruiser,-11.82,8.65,5.35
1074,4,stalk,pouncer,-14.52,3.73,8.40
1075,1,recover,swarm,-15.15,12.59,1.04
1075,2,windup,swarm,-16.22,12.40,0.46
1075,3,advance,bruiser,-11.85,8.68,5.31
1075,4,stalk,pouncer,-14.58,3.73,8.38
1076,1,recover,swarm,-15.15,12.59,1.04
1076,2,windup,swarm,-16.22,12.40,0.46
1076,3,advance,bruiser,-11.86,8.68,5.30
1076,4,stalk,pouncer,-14.60,3.74,8.38
1077,1,recover,swarm,-15.15,12.59,1.04
1077,2,windup,swarm,-16.22,12.40,0.46
1077,3,advance,bruiser,-11.90,8.71,5.25
1077,4,stalk,pouncer,-14.68,3.75,8.36
1078,1,recover,swarm,-15.15,12.59,1.04
1078,2,windup,swarm,-16.22,12.40,0.46
1078,3,advance,bruiser,-11.91,8.72,5.24
1078,4,stalk,pouncer,-14.69,3.75,8.35
1079,1,recover,swarm,-15.15,12.59,1.04
1079,2,windup,swarm,-16.22,12.40,0.46
1079,3,advance,bruiser,-11.94,8.75,5.19
1079,4,stalk,pouncer,-14.77,3.76,8.33
1080,1,recover,swarm,-15.15,12.59,1.04
1080,2,windup,swarm,-16.22,12.40,0.46
1080,3,advance,bruiser,-11.95,8.75,5.18
1080,4,stalk,pouncer,-14.79,3.76,8.33
1081,1,recover,swarm,-15.15,12.59,1.04
1081,2,windup,swarm,-16.22,12.40,0.46
1081,3,advance,bruiser,-12.00,8.79,5.13
1081,4,stalk,pouncer,-14.88,3.77,8.30
1082,1,recover,swarm,-15.15,12.59,1.04
1082,2,windup,swarm,-16.22,12.40,0.46
1082,3,advance,bruiser,-12.01,8.80,5.11
1082,4,stalk,pouncer,-14.90,3.77,8.30
1083,1,recover,swarm,-15.15,12.59,1.04
1083,2,windup,swarm,-16.22,12.40,0.46
1083,3,advance,bruiser,-12.04,8.83,5.06
1083,4,stalk,pouncer,-14.97,3.78,8.28
1084,1,recover,swarm,-15.15,12.59,1.04
1084,2,windup,swarm,-16.22,12.40,0.46
1084,3,advance,bruiser,-12.05,8.84,5.05
1084,4,stalk,pouncer,-14.99,3.79,8.27
1085,1,recover,swarm,-15.15,12.59,1.04
1085,2,windup,swarm,-16.22,12.40,0.46
1085,3,advance,bruiser,-12.10,8.87,5.00
1085,4,stalk,pouncer,-15.08,3.80,8.25
1086,1,recover,swarm,-15.15,12.59,1.04
1086,2,windup,swarm,-16.22,12.40,0.46
1086,3,advance,bruiser,-12.11,8.88,4.98
1086,4,stalk,pouncer,-15.10,3.80,8.24
1087,1,recover,swarm,-15.15,12.59,1.04
1087,2,windup,swarm,-16.22,12.40,0.46
1087,3,advance,bruiser,-12.14,8.91,4.94
1087,4,stalk,pouncer,-15.17,3.81,8.22
1088,1,recover,swarm,-15.15,12.59,1.04
1088,2,windup,swarm,-16.22,12.40,0.46
1088,3,advance,bruiser,-12.15,8.91,4.93
1088,4,stalk,pouncer,-15.19,3.82,8.22
1089,1,recover,swarm,-15.15,12.59,1.04
1089,2,windup,swarm,-16.22,12.40,0.46
1089,3,advance,bruiser,-12.19,8.95,4.88
1089,4,stalk,pouncer,-15.27,3.83,8.20
1090,1,recover,swarm,-15.15,12.59,1.04
1090,2,strike,swarm,-16.22,12.40,0.46
1090,3,advance,bruiser,-12.20,8.95,4.87
1090,4,stalk,pouncer,-15.28,3.83,8.20
1091,1,recover,swarm,-15.15,12.59,1.04
1091,2,strike,swarm,-16.21,12.23,0.32
1091,3,advance,bruiser,-12.23,8.98,4.82
1091,4,stalk,pouncer,-15.36,3.84,8.18
1092,1,recover,swarm,-15.15,12.59,1.04
1092,2,strike,swarm,-16.20,12.20,0.29
1092,3,advance,bruiser,-12.24,8.99,4.81
1092,4,stalk,pouncer,-15.37,3.85,8.17
1093,1,recover,swarm,-15.15,12.59,1.04
1093,2,strike,swarm,-16.17,12.01,0.18
1093,3,advance,bruiser,-12.28,9.02,4.76
1093,4,stalk,pouncer,-15.46,3.86,8.15
1094,1,recover,swarm,-15.15,12.59,1.04
1094,2,strike,swarm,-16.16,11.98,0.17
1094,3,advance,bruiser,-12.29,9.03,4.75
1094,4,stalk,pouncer,-15.47,3.86,8.15
1095,1,recover,swarm,-15.15,12.59,1.04
1095,2,strike,swarm,-16.07,11.68,0.33
1095,3,advance,bruiser,-12.36,9.08,4.66
1095,4,stalk,pouncer,-15.61,3.89,8.12
1096,1,recover,swarm,-15.15,12.59,1.04
1096,2,strike,swarm,-16.06,11.65,0.35
1096,3,advance,bruiser,-12.37,9.09,4.65
1096,4,stalk,pouncer,-15.62,3.89,8.11
1097,1,recover,swarm,-15.15,12.59,1.04
1097,2,strike,swarm,-15.97,11.50,0.50
1097,3,advance,bruiser,-12.41,9.12,4.60
1097,4,stalk,pouncer,-15.70,3.91,8.09
1098,1,recover,swarm,-15.15,12.59,1.04
1098,2,strike,swarm,-15.96,11.47,0.53
1098,3,advance,bruiser,-12.41,9.13,4.59
1098,4,stalk,pouncer,-15.71,3.91,8.09
1099,1,recover,swarm,-15.15,12.59,1.04
1099,2,strike,swarm,-15.89,11.36,0.65
1099,3,advance,bruiser,-12.44,9.15,4.55
1099,4,stalk,pouncer,-15.77,3.92,8.08
1100,1,recover,swarm,-15.15,12.59,1.04
1100,2,strike,swarm,-15.88,11.33,0.68
1100,3,advance,bruiser,-12.45,9.15,4.54
1100,4,stalk,pouncer,-15.79,3.93,8.07
1101,1,recover,swarm,-15.15,12.59,1.04
1101,2,strike,swarm,-15.80,11.20,0.82
1101,3,advance,bruiser,-12.48,9.18,4.50
1101,4,stalk,pouncer,-15.85,3.94,8.06
1102,1,recover,swarm,-15.15,12.59,1.04
1102,2,strike,swarm,-15.79,11.17,0.86
1102,3,advance,bruiser,-12.49,9.19,4.49
1102,4,stalk,pouncer,-15.87,3.94,8.05
1103,1,recover,swarm,-15.15,12.59,1.04
1103,2,recover,swarm,-15.71,11.03,1.00
1103,3,advance,bruiser,-12.52,9.21,4.45
1103,4,stalk,pouncer,-15.93,3.96,8.04
1104,1,chase,swarm,-15.15,12.59,1.04
1104,2,recover,swarm,-15.71,11.03,1.00
1104,3,advance,bruiser,-12.53,9.22,4.44
1104,4,stalk,pouncer,-15.95,3.96,8.03
1105,1,windup,swarm,-15.15,12.59,1.04
1105,2,recover,swarm,-15.71,11.03,1.00
1105,3,advance,bruiser,-12.57,9.25,4.39
1105,4,stalk,pouncer,-16.02,3.98,8.02
1106,1,windup,swarm,-15.15,12.59,1.04
1106,2,recover,swarm,-15.71,11.03,1.00
1106,3,advance,bruiser,-12.58,9.26,4.38
1106,4,stalk,pouncer,-16.04,3.98,8.01
1107,1,windup,swarm,-15.15,12.59,1.04
1107,2,recover,swarm,-15.71,11.03,1.00
1107,3,advance,bruiser,-12.61,9.28,4.34
1107,4,stalk,pouncer,-16.10,4.00,8.00
1108,1,windup,swarm,-15.15,12.59,1.04
1108,2,recover,swarm,-15.71,11.03,1.00
1108,3,advance,bruiser,-12.62,9.29,4.33
1108,4,stalk,pouncer,-16.12,4.00,8.00
1109,1,windup,swarm,-15.15,12.59,1.04
1109,2,recover,swarm,-15.71,11.03,1.00
1109,3,advance,bruiser,-12.65,9.31,4.29
1109,4,stalk,pouncer,-16.18,4.02,7.98
1110,1,windup,swarm,-15.15,12.59,1.04
1110,2,recover,swarm,-15.71,11.03,1.00
1110,3,advance,bruiser,-12.65,9.32,4.28
1110,4,stalk,pouncer,-16.19,4.02,7.98
1111,1,windup,swarm,-15.15,12.59,1.04
1111,2,recover,swarm,-15.71,11.03,1.00
1111,3,advance,bruiser,-12.69,9.35,4.24
1111,4,stalk,pouncer,-16.26,4.04,7.96
1112,1,windup,swarm,-15.15,12.59,1.04
1112,2,recover,swarm,-15.71,11.03,1.00
1112,3,advance,bruiser,-12.70,9.35,4.23
1112,4,stalk,pouncer,-16.28,4.04,7.96
1113,1,windup,swarm,-15.15,12.59,1.04
1113,2,recover,swarm,-15.71,11.03,1.00
1113,3,advance,bruiser,-12.73,9.38,4.18
1113,4,stalk,pouncer,-16.35,4.06,7.94
1114,1,windup,swarm,-15.15,12.59,1.04
1114,2,recover,swarm,-15.71,11.03,1.00
1114,3,advance,bruiser,-12.74,9.39,4.17
1114,4,stalk,pouncer,-16.36,4.06,7.94
1115,1,windup,swarm,-15.15,12.59,1.04
1115,2,recover,swarm,-15.71,11.03,1.00
1115,3,advance,bruiser,-12.79,9.42,4.11
1115,4,stalk,pouncer,-16.27,4.08,7.92
1116,1,windup,swarm,-15.15,12.59,1.04
1116,2,recover,swarm,-15.71,11.03,1.00
1116,3,advance,bruiser,-12.79,9.43,4.10
1116,4,stalk,pouncer,-16.26,4.08,7.92
1117,1,windup,swarm,-15.15,12.59,1.04
1117,2,recover,swarm,-15.71,11.03,1.00
1117,3,advance,bruiser,-12.83,9.46,4.05
1117,4,stalk,pouncer,-16.18,4.10,7.90
1118,1,windup,swarm,-15.15,12.59,1.04
1118,2,recover,swarm,-15.71,11.03,1.00
1118,3,advance,bruiser,-12.84,9.47,4.04
1118,4,stalk,pouncer,-16.17,4.10,7.90
1119,1,windup,swarm,-15.15,12.59,1.04
1119,2,recover,swarm,-15.71,11.03,1.00
1119,3,advance,bruiser,-12.88,9.50,3.99
1119,4,stalk,pouncer,-16.09,4.11,7.88
1120,1,strike,swarm,-15.15,12.59,1.04
1120,2,recover,swarm,-15.71,11.03,1.00
1120,3,advance,bruiser,-12.89,9.50,3.98
1120,4,stalk,pouncer,-16.07,4.12,7.88
1121,1,strike,swarm,-15.27,12.51,0.89
1121,2,recover,swarm,-15.71,11.03,1.00
1121,3,advance,bruiser,-12.92,9.53,3.94
1121,4,stalk,pouncer,-16.01,4.13,7.86
1122,1,strike,swarm,-15.30,12.49,0.85
1122,2,recover,swarm,-15.71,11.03,1.00
1122,3,advance,bruiser,-12.93,9.54,3.93
1122,4,stalk,pouncer,-15.99,4.13,7.86
1123,1,strike,swarm,-15.44,12.39,0.68
1123,2,recover,swarm,-15.71,11.03,1.00
1123,3,advance,bruiser,-12.96,9.57,3.88
1123,4,stalk,pouncer,-15.92,4.15,7.85
1124,1,strike,swarm,-15.47,12.37,0.64
1124,2,recover,swarm,-15.71,11.03,1.00
1124,3,advance,bruiser,-12.97,9.57,3.87
1124,4,stalk,pouncer,-15.90,4.15,7.84
1125,1,strike,swarm,-15.62,12.26,0.46
1125,2,recover,swarm,-15.71,11.03,1.00
1125,3,advance,bruiser,-13.01,9.61,3.82
1125,4,stalk,pouncer,-15.82,4.17,7.83
1126,1,strike,swarm,-15.65,12.25,0.43
1126,2,recover,swarm,-15.71,11.03,1.00
1126,3,advance,bruiser,-13.02,9.61,3.81
1126,4,stalk,pouncer,-15.81,4.17,7.82
1127,1,strike,swarm,-15.78,12.18,0.29
1127,2,recover,swarm,-15.71,11.03,1.00
1127,3,advance,bruiser,-13.05,9.64,3.77
1127,4,stalk,pouncer,-15.74,4.19,7.81
1128,1,strike,swarm,-15.81,12.17,0.26
1128,2,recover,swarm,-15.71,11.03,1.00
1128,3,advance,bruiser,-13.06,9.64,3.76
1128,4,stalk,pouncer,-15.73,4.19,7.81
1129,1,strike,swarm,-16.03,12.10,0.11
1129,2,recover,swarm,-15.71,11.03,1.00
1129,3,advance,bruiser,-13.11,9.68,3.70
1129,4,stalk,pouncer,-15.63,4.22,7.79
1130,1,strike,swarm,-16.06,12.09,0.12
1130,2,recover,swarm,-15.71,11.03,1.00
1130,3,advance,bruiser,-13.12,9.69,3.69
1130,4,stalk,pouncer,-15.61,4.22,7.79
1131,1,strike,swarm,-16.27,12.04,0.27
1131,2,recover,swarm,-15.71,11.03,1.00
1131,3,advance,bruiser,-13.16,9.73,3.63
1131,4,stalk,pouncer,-15.52,4.24,7.77
1132,1,strike,swarm,-16.30,12.03,0.31
1132,2,recover,swarm,-15.71,11.03,1.00
1132,3,advance,bruiser,-13.17,9.73,3.62
1132,4,stalk,pouncer,-15.50,4.25,7.76
1133,1,recover,swarm,-16.44,11.99,0.44
1133,2,recover,swarm,-15.71,11.03,1.00
1133,3,advance,bruiser,-13.20,9.76,3.58
1133,4,stalk,pouncer,-15.44,4.26,7.75
1134,1,recover,swarm,-16.44,11.99,0.44
1134,2,recover,swarm,-15.71,11.03,1.00
1134,3,advance,bruiser,-13.21,9.77,3.57
1134,4,stalk,pouncer,-15.43,4.27,7.75
1135,1,recover,swarm,-16.44,11.99,0.44
1135,2,recover,swarm,-15.71,11.03,1.00
1135,3,advance,bruiser,-13.25,9.79,3.52
1135,4,stalk,pouncer,-15.36,4.28,7.74
1136,1,recover,swarm,-16.44,11.99,0.44
1136,2,recover,swarm,-15.71,11.03,1.00
1136,3,advance,bruiser,-13.25,9.80,3.51
1136,4,stalk,pouncer,-15.35,4.29,7.73
1137,1,recover,swarm,-16.44,11.99,0.44
1137,2,recover,swarm,-15.71,11.03,1.00
1137,3,advance,bruiser,-13.28,9.82,3.48
1137,4,stalk,pouncer,-15.29,4.30,7.72
1138,1,recover,swarm,-16.44,11.99,0.44
1138,2,recover,swarm,-15.71,11.03,1.00
1138,3,advance,bruiser,-13.29,9.83,3.47
1138,4,stalk,pouncer,-15.28,4.31,7.72
1139,1,recover,swarm,-16.44,11.99,0.44
1139,2,recover,swarm,-15.71,11.03,1.00
1139,3,advance,bruiser,-13.33,9.86,3.42
1139,4,stalk,pouncer,-15.20,4.33,7.71
1140,1,recover,swarm,-16.44,11.99,0.44
1140,2,recover,swarm,-15.71,11.03,1.00
1140,3,advance,bruiser,-13.33,9.86,3.41
1140,4,stalk,pouncer,-15.19,4.33,7.70
1141,1,recover,swarm,-16.44,11.99,0.44
1141,2,recover,swarm,-15.71,11.03,1.00
1141,3,advance,bruiser,-13.37,9.90,3.36
1141,4,stalk,pouncer,-15.11,4.36,7.69
1142,1,recover,swarm,-16.44,11.99,0.44
1142,2,recover,swarm,-15.71,11.03,1.00
1142,3,advance,bruiser,-13.38,9.90,3.35
1142,4,stalk,pouncer,-15.09,4.36,7.69
1143,1,recover,swarm,-16.44,11.99,0.44
1143,2,recover,swarm,-15.71,11.03,1.00
1143,3,advance,bruiser,-13.41,9.93,3.31
1143,4,stalk,pouncer,-15.04,4.38,7.68
1144,1,recover,swarm,-16.44,11.99,0.44
1144,2,recover,swarm,-15.71,11.03,1.00
1144,3,advance,bruiser,-13.42,9.93,3.30
1144,4,stalk,pouncer,-15.02,4.38,7.67
1145,1,recover,swarm,-16.44,11.99,0.44
1145,2,chase,swarm,-15.71,11.03,1.00
1145,3,advance,bruiser,-13.45,9.96,3.26
1145,4,stalk,pouncer,-14.96,4.41,7.66
1146,1,recover,swarm,-16.44,11.99,0.44
1146,2,windup,swarm,-15.71,11.03,1.00
1146,3,advance,bruiser,-13.46,9.97,3.25
1146,4,stalk,pouncer,-14.94,4.41,7.66
1147,1,recover,swarm,-16.44,11.99,0.44
1147,2,windup,swarm,-15.71,11.03,1.00
1147,3,advance,bruiser,-13.49,9.99,3.21
1147,4,stalk,pouncer,-14.88,4.43,7.65
1148,1,recover,swarm,-16.44,11.99,0.44
1148,2,windup,swarm,-15.71,11.03,1.00
1148,3,advance,bruiser,-13.50,10.00,3.20
1148,4,stalk,pouncer,-14.86,4.44,7.64
1149,1,recover,swarm,-16.44,11.99,0.44
1149,2,windup,swarm,-15.71,11.03,1.00
1149,3,advance,bruiser,-13.53,10.02,3.16
1149,4,stalk,pouncer,-14.81,4.45,7.64
1150,1,recover,swarm,-16.44,11.99,0.44
1150,2,windup,swarm,-15.71,11.03,1.00
1150,3,advance,bruiser,-13.54,10.03,3.15
1150,4,stalk,pouncer,-14.79,4.46,7.63
1151,1,recover,swarm,-16.44,11.99,0.44
1151,2,windup,swarm,-15.71,11.03,1.00
1151,3,advance,bruiser,-13.57,10.05,3.11
1151,4,stalk,pouncer,-14.73,4.48,7.62
1152,1,recover,swarm,-16.44,11.99,0.44
1152,2,windup,swarm,-15.71,11.03,1.00
1152,3,advance,bruiser,-13.58,10.06,3.10
1152,4,stalk,pouncer,-14.72,4.48,7.62
1153,1,recover,swarm,-16.44,11.99,0.44
1153,2,windup,swarm,-15.71,11.03,1.00
1153,3,advance,bruiser,-13.61,10.09,3.05
1153,4,stalk,pouncer,-14.65,4.51,7.61
1154,1,recover,swarm,-16.44,11.99,0.44
1154,2,windup,swarm,-15.71,11.03,1.00
1154,3,advance,bruiser,-13.62,10.09,3.04
1154,4,stalk,pouncer,-14.64,4.51,7.60
1155,1,recover,swarm,-16.44,11.99,0.44
1155,2,windup,swarm,-15.71,11.03,1.00
1155,3,advance,bruiser,-13.65,10.12,3.01
1155,4,stalk,pouncer,-14.58,4.54,7.59
1156,1,recover,swarm,-16.44,11.99,0.44
1156,2,windup,swarm,-15.71,11.03,1.00
1156,3,advance,bruiser,-13.66,10.12,3.00
1156,4,stalk,pouncer,-14.56,4.54,7.59
1157,1,recover,swarm,-16.44,11.99,0.44
1157,2,windup,swarm,-15.71,11.03,1.00
1157,3,advance,bruiser,-13.69,10.15,2.96
1157,4,stalk,pouncer,-14.51,4.56,7.58
1158,1,recover,swarm,-16.44,11.99,0.44
1158,2,windup,swarm,-15.71,11.03,1.00
1158,3,advance,bruiser,-13.70,10.15,2.95
1158,4,stalk,pouncer,-14.49,4.57,7.58
1159,1,recover,swarm,-16.44,11.99,0.44
1159,2,windup,swarm,-15.71,11.03,1.00
1159,3,advance,bruiser,-13.73,10.18,2.91
1159,4,stalk,pouncer,-14.43,4.59,7.57
1160,1,recover,swarm,-16.44,11.99,0.44
1160,2,windup,swarm,-15.71,11.03,1.00
1160,3,advance,bruiser,-13.74,10.19,2.90
1160,4,crouch,pouncer,-14.41,4.60,7.57
1161,1,recover,swarm,-16.44,11.99,0.44
1161,2,windup,swarm,-15.71,11.03,1.00
1161,3,advance,bruiser,-13.78,10.22,2.84
1161,4,crouch,pouncer,-14.41,4.60,7.57
1162,1,recover,swarm,-16.44,11.99,0.44
1162,2,windup,swarm,-15.71,11.03,1.00
1162,3,advance,bruiser,-13.79,10.23,2.82
1162,4,crouch,pouncer,-14.41,4.60,7.57
1163,1,recover,swarm,-16.44,11.99,0.44
1163,2,strike,swarm,-15.71,11.03,1.00
1163,3,advance,bruiser,-13.83,10.26,2.78
1163,4,crouch,pouncer,-14.41,4.60,7.57
1164,1,recover,swarm,-16.44,11.99,0.44
1164,2,strike,swarm,-15.72,11.07,0.97
1164,3,advance,bruiser,-13.83,10.26,2.77
1164,4,crouch,pouncer,-14.41,4.60,7.57
1165,1,recover,swarm,-16.44,11.99,0.44
1165,2,strike,swarm,-15.75,11.26,0.77
1165,3,advance,bruiser,-13.88,10.30,2.71
1165,4,crouch,pouncer,-14.41,4.60,7.57
1166,1,recover,swarm,-16.44,11.99,0.44
1166,2,strike,swarm,-15.74,11.30,0.74
1166,3,advance,bruiser,-13.89,10.31,2.70
1166,4,crouch,pouncer,-14.41,4.60,7.57
1167,1,recover,swarm,-16.44,11.99,0.44
1167,2,strike,swarm,-15.69,11.43,0.64
1167,3,advance,bruiser,-13.92,10.33,2.66
1167,4,crouch,pouncer,-14.41,4.60,7.57
1168,1,recover,swarm,-16.44,11.99,0.44
1168,2,strike,swarm,-15.67,11.46,0.62
1168,3,advance,bruiser,-13.93,10.34,2.65
1168,4,crouch,pouncer,-14.41,4.60,7.57
1169,1,recover,swarm,-16.44,11.99,0.44
1169,2,strike,swarm,-15.60,11.58,0.57
1169,3,advance,bruiser,-13.96,10.36,2.61
1169,4,crouch,pouncer,-14.41,4.60,7.57
1170,1,recover,swarm,-16.44,11.99,0.44
1170,2,strike,swarm,-15.58,11.61,0.56
1170,3,advance,bruiser,-13.96,10.37,2.60
